id,review,stars 
PNjj9OKwUNfByuAEagPA5Q,"I wanted to like this place after reading reviews but I was severely let down. It took almost ten minutes to be greeted by our waiter, who did not come over until I had to wave him down. Chips and cheese came and the cheese was thin and cold. Enchiladas came cold and without the steak as advertised. Had to wave for the waiter again to bring the steak which came cold to no surprise. A gray piece of shoe leather in which I wish didn't come at all. Never again. Worst experience at a restaurant in years.",1.0
wGGpD66Gc1acfaVw7CiRRQ,"What can I say, Great Food, Great Service, Amazing ""waterfront"" location.  Love it and go back often.",5.0
vfbWqUkpSslHt2TWWfl_0A,"Absolutely FANTASTIC experience here!

After wanting to try River Cafe for ages, I finally had the opportunity last weekend to celebrate my sister in law's birthday. Little did I know, it was actually a food & wine pairing, which I had never done before. Needless to say I was excited, considering how much I love both of those things!

The restaurant itself is gorgeous, but that goes without saying. Situated in the middle of Prince's Island Park, you can either park near the Eau Claire shopping centre, or across Memorial in the lot. Our reservation was for 5pm, so the sun was still shining through the big, open windows and the breeze flowed through beautifully. The decor is simple, yet classy and feels upscale but not pretentious. The overall feeling is warm & cozy, as evidenced by the beautiful throw blankets set aside for guests who get chilly. Love it already!

Once we arrived we were tended to by a wonderful server. I missed his name but he was fabulous - and 10 steps ahead of all of us. When someone dropped a napkin, he was there to pick it up before you even realized it fell. When you ran out of water, he was topping it up before you had the chance to ask. He was extremely polite, friendly, and knowledgeable about everything we were being served. He informed us that we would be going through 9 courses, so thank goodness I was starving! We ordered cocktails to start, I had the River Ice and it was fabulous! Light & refreshing and exactly what I was looking for.

I know I won't remember any of the wines we were paired, all I know is that I had never given it much thought until this meal. The way the wine complimented every flavor in each dish was exquisite! We started with a soup - pureed vegetables with fresh cream and a piece of prosciutto on top. It was very tasty, albeit not as hot as I would prefer. Our next course was a lovely crab salad with asparagus & yellow and red tomatoes.  Ahhh perfection. Next we had eggplant with vine ripened tomatoes and cheese (the kind escapes me, it WAS a wine pairing after all). Once that was finished we had squid with a side of greens & toasted chickpeas. It was so delicious! When the lamb came out I was thrilled (ohgodsodamngood) it was paired with a small onion, asparagus, and crusted pork belly - mmmmm. Next was a bison tenderloin which was easily my favourite. At this point I was getting full and drunk! The desserts started coming, the first of which was a delicious ice cream sandwich with cookies, vanilla ice cream, and a delicious raspberry jam/drizzle! We finished that off with a small cheese board and finally, chocolate truffles. The presentation of each dish was well thought out and beautiful, and the wine pairings were truly beautiful and complimentary.

I won't lie I loved every single thing we had and I ate everything off each plate. It was decadent and everyone in the group really loved it - not just the food, but the entire experience. It was such a special evening and one I wont soon forget. The food along with the amazing service ensured I will DEFINITELY be back, and I can't wait - that beautiful patio is a must!",5.0
M8ebYJfjl6MkqfMGxywv-A,"AWESOME! Im not even a crepe person.... which may be a good thing for this review or bad... but I usually feel crepes are just ok, nothing special. 

But these crepes! 

Muuuwwwaaaaaahhh! Delicioso! (oops thats Spanish) Well, whatever the word is in French for an Effffff AMAZING taste ... that's the Napoleon Crepe here inside the Paris Hotel and Casino. 

YUMMM YUM!",4.0
wBp4m9dQIgei4Pk8Z_jeaw,"I went in as a new customer and looking for a haircut.   Breyon was great! I highly recommend for guys sick of getting chopped up at sportclips,  great clips, etc.  They will negotiate and say Ohh my boss is going to get me in trouble. .. so the prices seem high but ask to pay less... well worth it.",5.0
P_ZzUdwy8OcJKvzl3efD3g,"This is our new favorite spot! The food was great, I had the chicken pesto sandwich and yum! It was delicious. My husband had ribs and wings, both great. The grilled corn is amazing too. 

I am not a beer drinker but our server Ryan noticed that I like Frambois and suggested some different beers that were really good! We will definitely be going back!",5.0
uLDh7PiaskTeMRymtxljmg,"I visited with my friends again, this time to try the boneless fried chicken. To my surprise, the chicken pieces were juicy and not dry at all. I also liked the grated parmesan cheese and parsley that enhanced the overall flavour of the dish.
Compared to the last visit, it didn't smell bad any more, and it appears the men's room was working fine now. The server was still prompt and responsive, and I enjoyed my time here. I would love to come back.",5.0
QkyhCPM-7rWPhMPVd9UBaQ,"Awesome independent coffee shop. Family run feel. A lot better than Starbucks and the ""big box guys"".",5.0
aZOX3KaNRLTY5a3m-JbH1w,"Very good Pad Thai but needed a little ""doctoring"" at the condiment station. Probably my own fault for ordering at a 1 spice level. Added some siracha, lime and peanuts. The Thai restaurant I'm used to leans toward super spicy. This one not so much. I'd definitely go back. Would like to try their curries.",4.0
pwjU_wUscI1A41oA9Y9Now,"Just had such a ridiculously terrible experience here. Our waitress, Penny, extremely neglectful until the end of the meal when she paced back and forth in front of our table a record number of times compared to how scarcely we saw her while eating. 

First off, she took 2 other orders before ours even though we were sat before both those tables and were ready to order. Menus closed and everything. Next while taking our order she didn't write it down (which isn't a smart move in a restaurant with such a large menu) and got BOTH of our orders wrong. My friend asked for fruit, and was given hash browns. And I was not only missing avocado, but even though I emphasized to have my caramelized onions well down they came out almost raw.

She kept doing this extremely irritating thing where she would drop items and run away and not even give her paying customers an extra .3 seconds to ask her for something. When our wrong food arrived, once again, dropped and ran away. Waited almost 5 min for her to come back. She told my friend to just keep the hash browns while she just grabbed her fruit, and went to go have my omelet remade. I left my barely touched, incorrect omelet on the table edge with untouched potatoes (theres a difference between potatoes and hash browns here. They're two different sides) so finally my new omelet arrives, with no potatoes on the plate, yet she takes my incorrect plate, which had my potatoes, and doesn't come back with another side of potatoes for me.... potatoes that I paid for. So basically, I was served an omelet with no side and was forced to eat the cold, soggy hash browns that she didn't bother removing from the table when they came incorrectly with my friends meal. Nice.

Don't see her, doesn't check in till almost another 10 minutes even though I see her wandering around the restaurant. 
Which was crappy because my second omelet was gross. Yes, the onions were finally cooked, but the whole omelet was burnt and dark brown, plus THE ENTIRE THING WAS CHEESE AND TOPPINGS. I picked around it and basically left an uneaten, picked at scramble mess on my plate in front of me, obviously it was clear I didn't like it, and not a single inquiry from her as to why I barely touched my food. Every single thing about my friend and I was screaming that we were dissatisfied. From body language, to how our interactions with her changed throughout the meal, to the most obvious red flag which was that I barely ate anything. Then she leaves that mess in front of me till after she drops the check which took her 15 more minutes  (she did the classic run and drop without a word so we didn't even have the chance to complain). Aka I had these dirty plates in front of me till after we even payed. Which was when she was pacing back and forth in front of us straight up staring at us as we placed our money down. When she finally collected the plates she goes ""you done?"" Then grabs the dirty plates AND my drink that I payed $6 for that had almost half left in it, and runs away. Yes penny, I've been done with this terrible omelet for almost a half an hour, but no, I was NOT done with my barista beverage. At the end of the meal we purposefully sat, and I counted 7 times that she paced back and forth in front of our table staring at the checkbook which was in a place where she couldn't grab it. It's crazy how her presence improved once the money was involved. 

To top it off, there was a man sitting at the high top on a laptop, who I assume to be a manager or someone of authority because employees were discussing business with him. He was faced directly at our table, less than 10 feet away, and didn't once notice our dissatisfaction. Terrible. 

I paid $30 to sip half of a drink, eat 3 bites of cold, soggy hashbrowns, and to pick through a mountain of swish cheese and burnt, scarce egg.

My friend and I have both been in the restaurant industry for almost 7 years. This was by far the most expensive and dissatisfactory meal we've ever had the burden of paying for. Penny had so many opportunities too, that is the worst part of this situation. She could have taken it upon herself to read our body language, acknowledge that fact that I didn't touch my food, taken 2 extra seconds to actually SPEAK to her guests and we would have been back and tipped her well for her efforts.

Another ironic part of the situation is that this was my friends first time here, and we were scouting for a nice, slightly upscale restaurant to host/cater a baby shower brunch for about 30 people.
For 2 of us our bill was $50, imagine having a party of 30. You do the math. That's a lot of business you just lost.

But sorry BLD, there's no chance we're coming back here.",1.0
ls4Zw7xLq01AEKOGcrHtdw,"This place is my favorite place in Kent! I've eaten here several times and tried something new each time, and I've been impressed each time. Food is always hot and tastes fresh. Probably would say the best sandwich I've had so far was the BBQ burger one, James Harrison. The place is family owned and are friendly every time I go in there.

I wish they could expand to have more seating! Only saying good for groups no due to size inside.",5.0
m1Lg6-bWljqr4hlm_WnL0A,"One of the best shows I have ever seen in Vegas. I saw it for a 2nd time recently and didn't get as much of a thrill as I did the first time but I still enjoyed the show very much! I came into the show not being a Beatles fan but after the show I can't stop listening to their songs on my ipod! If you are a Beatles fan I would definitely check out this show. Lots of cool acts and entertainment.

I believe this is one of the more expensive Cirque du Soliel shows due to it's popularity but I was able to get 2 balcony seats for about $110 each. I have also sat in the limited view seats that are around $95 that were also not bad, but not as exciting as the other seats since you cannot see the whole stage.",5.0
wndb4QQ5vWF40z84iWPFvQ,"been going here for many years.  seems a bit hit or miss with what they have in stock that morning/afternoon, and the quality, but it's always eatable :)

My favorite is the Devil Dogs and the Rainbow Cookies!!!",3.0
0AAKRViU40_OSrBzq14Ktw,"We ordered the spicy and house ramen and the grilled calamari when went there for dinner. I thought the spicy ramen was very good. I got the level 1 spicy. I thought the broth was nice and balanced. The pork was tender and the egg was perfectly cooked. I know it's a sin to say that but I wasn't the biggest fan of the dried baby shrimp on top. I could do without them in general. They remind me of fish food. My wife got the house ramen and  really liked it. The noodles were tender and the broth was hearty, and right amount of salt.

Didn't enjoy the calamari. Mainly maybe because it was served a while after we got our ramen and we were almost full by then. 

Service was very good and friendly.",4.0
TPNHesz6RCvY4mWP0RBJjA,"tends to covered in goose shit most of the year.  not the best around, but very cheap.",2.0
lIq5wNEyCCl-R2CwQZ9YEg,Went with a party of 20 for a birthday.  Food did not sit well with most of us.  Service is mediocre. Food smells better than it tastes. Would not return.,2.0
OwQI8C2g3c-fTWgMeBvNAQ,Amazing food and service! We had the 5 course tasting menu and everything was delicious and plated so beautifully. The dishes were served in a timely manner and the flavors were very different and ingredients fresh. They also took note that it was our anniversary and served our dessert with a candle which was a nice touch. During our 3 day stay in Montreal this was our best dinner.,5.0
iU2FArIHES9lN8UiokhZUQ,"So for the game last week, I was visiting this side of town and Amy was the highlight of our experience at el hefe although it was balls to the wall packed, Amy, the bartender, noticed us right away and somehow remembered our groups drinks along with few others and whipped them all up quickly (while dancing). My girlfriend and her friends loved her and have never seen someone have so much fun at work I'll mosdef be going back to her when I go back this weekend.",5.0
CquZxfVRc8gPNlPu6ZztQg,"I have been going to Dr. Bobbett for at least 15 years and she is always professional. The office staff are very friendly and helpful. I enjoy having my teeth cleaned, I know kinda crazy. Laurie does a great job and I will see her again in 6 month.",5.0
HS-Krqcw7wOVqdkY7mrINA,This place is suck nothing good here do not go here ! I don't know why they're still open in this business,1.0
BwfXFYLTnCRWSLN6If0vKw,I have been going to North Scottsdale Laser & Skin Care for about 3 years now and extremely happy with the results!  Dr Anderson does my treatments and I find she has great input without coming across like she is trying to sell me more product than I need.  The staff is always friendly and I am always dressed very casual as I usually go when I am not in business attire.,5.0
KjWK6wqgyYqEoL9sHRNyow,We have only been through the drive thru so I have no idea what it is like inside... BUT their food is bomb. Such a great bean burro! They are also always very nice :),5.0
sCRmqF_zoy1f9QqSlRqZ_Q,"A good indication of a great experience is wanting a repeat ASAP. My husband and I came here for dinner after a long drive from So Cal to our new home in Mountain Bridge. We were immediately impressed with the attentive staff and blown away with the portions of delicious food. (I had such a plentiful plate, we split my leftover pasta for lunch the next day!) A few days later, we went back for happy hour and were just as impressed. Dan at the bar was pleased to share recommendations on local brews - just what we were after, being fresh  Arizona residents! Food is delivered from the kitchen piping hot... wonderful. This place is run like a tight ship. We had a quick chat with the manager, Demi, who stopped by to see how dinner was going. She was really cool and obviously very involved in ensuring guests enjoy every aspect of their meal, which we did. We've lived here just over a week and have already found our new local! Awesome.",5.0
fdEgiW_3_nef9N4tUF5S-g,"Took my '10 Tacoma over there earlier. Not a sophisticated looking place. Hot rods and classics all around. No lasers - all old school. Cash or check only. Also, no appointments. There's a clipboard you sign in on, and he does them in order (although he will call when done if you drop off).
Have to say that Gary is very thorough. He drives it, works on it, drives it again to double-check, and tweaks it if it isn't just perfect. The Taco definitely seems to be aligned correctly, and drives good.  
Read other reviews that say he seems like he ignores you.  True, he stays focused on his work and isn't much of a talker, but I think the clipboard is his version of automated check-in.  He's not real pricey either.- which is getting rare nowadays. 
I highly recommend Gary's!",5.0
yMCNa_tR48OOUBpIcip_IA,"Es hermoso todo el hotel en cuanto arquitectura y diseño magnífico!!!! Cuando me dio la sorpresa mi esposo de hospedarnos en el Venetian tenía altas expectativas y la verdad supero todos los paradigmas que tenía, es hermoso por dentro y por fuera, desde la recepción, el casino, los mini canales con góndolas, las habitaciones cuidando todos los detalles, las albercas y tinas de masaje, todo perfecto!!!!",5.0
Kp7BFo8_C9wiBsXIuMVeVg,"We went there for afternoon tea. It's held in the lobby, which I always find a little disappointing due to noise, and overall traffic. Lucky for us we were the only ones and they sat us by the fireplace. The scones were small and tasty, the sandwiches were great! Good selection of teas. There was a lot of sweets, but only half were worth it. Good service. Overall, not the best afternoon tea experience I've ever had but decent.",4.0
YaAYsBu1BRYuoujse-E8Ug,Nice little shop to stop and get fueled.  The iced coffee hit the spot.  We were in unknown territory on the way out of Vegas when we spotted this place.  We were happy to find it.,4.0
h9SN_e1A3BHPzfgBRysT4g,"I'm in love with this place! The food is amazing for sure. They have my favorite bourbon, Bulliet, on special on fridays. They play amazing music as well! They crowd is always very eclectic and the bartenders are attentive and very nice. I'm so happy I have found such an awesome local place!",5.0
iI4USDOwrluOopAZKSGBoA,"Nice atmosphere, but food left much to be desired. Veggie burger was sweet...like they used a lot of sugar. Their take on Italian wedding soup was interesting. Unfortunately the meat was not drained properly so the soup was greasy. Also over seasoned...too salty.",2.0
-8GUjMVWpuTB8dzDP_R4BA,"Best work we have had done. I usually wait too long in between carpet cleaning, but Dustin always make them look great and for less than we have charged by some of the bigger companies.",5.0
qbqoNdjAavIwfPY3OIN2ow,FABULOUS!!!  Not only was the food excellent the service was just as good.  AND the prices are extremely reasonable.  I had the Garlic Pepper Stir Fry.   I was with a party of three.  Must have stayed for close to an hour after we were done eating and never did we feel pressured to order more or that were weren't welcome.  The servers were just fantastic.  Can't wait to go back!,5.0
bXpV7gJjmvBNttndovoifQ,"My review is for the wedding services they provide.  When my now-husband and I found out that we could get married at Denny's we decided that we had to do it.  I received excellent service once I was put in touch with Sheila, the manager.  She explained to me what I options I could choose from and we went from there.  In the beginning, we had chosen the cheapest option, but we were upgraded because we had a special guest musician perform for us.  The upgrades were great!  The flower bouquet and boutonniere was so pretty!!!  The cake pops were delicious and the set up looked great!  We had also wanted an Elvis minister, so they put us in touch with one and he was fantastic!!  I would definitely recommend getting married at Denny's if you are thinking about getting married in Vegas!",4.0
EpKer-POMmbUOZs1N9pS8Q,"I used one star because thats the lowest I could pick. This place is an absolute hell hole. Every time I have gone in the store I become more and more amazed what a mess the place is. Walmart could improve their corporate image immensely if they just tore the place down and started over again. If you look up the word disaster in the dictionary, I swear they should have a picture of this store next to the meaning.
The merchandise on the shelves is frequently not priced. Don't expect to get help from an employee because I don't think there are any and at the very least, you'll probably stand a better chance getting run over by a heard of buffalo while in the store. Very often, when the merchandise is placed on the shelves there is absolutely no method as to how it's arranged. Things are mixed up beyond belief. For a current example, I recently I went there to buy an oil filter. I should have known better but I was in a hurry. When I got to the isle with the filters I found them all completely mixed up. They were placed on the shelves in no particular order with all the different sizes, and there are literally scores of different sizes, totally un-arranged and mixed up. It looked like someone just literally dropped the filters out of an airplane and wherever they landed that's where the employees put them. There was no reference book to find the filter number I needed. They had an electronic engine filter finder but it didn't work. Needless to say, I gave up.
Unfortunately it's not just the auto department either. Same thing in lawn and garden. Same thing in housewares. etc., etc.
If you need to go to Walmert do yourself a favor and go to the one in Chardon. You'll be shocked by the difference.
As I think about it, you probably should go in the store at least once. It's an experience you will never forget!",1.0
1_FjDUmkOpySmgaZ2xpeoQ,Your service may be good but your shuttle drivers are crazy. They cut me off and almost everyone in front of me speeding up the 427.  A shuttle is billboard with your name on it. And it's a bad representation of your brand.,1.0
f9Sk9-mMD5JkECDjhXWqvw,"Came here for a brunch/lunch on our last day in Vegas. With six girls and all varying tastes and preferences, this was a great choice! Mexican food is always a hit, and I particularly enjoy it, so I was really pleased when the birthday girl suggested it! She'd been here on a previous trip to Vegas and recommended it.

We came here at 11:00 because that was when they started serving lunch. They also offer an all-inclusive brunch of small plates, but we were not up for another buffet before the long flight home. We did order a couple of appetizers (guacamole and queso). The guac was really good, and the chips were a huge standout. Freshly fried, they were super fresh and difficult to stop eating. They came with three types of salsa, all of which were good. (None were particularly spicy, but they were all flavorful). The queso was a bit on the runny side for my taste, which also made it difficult to share.

I ordered nachos for my lunch- if you know me, you'd expect this. The nachos suffered from structural issues in their construction. The beans were spread all over the bottom of the plate, with chips on top of them. Toppings were layered on top and baked, so the chips never stood a chance. They were super soggy by the time they made it to the table. The flavor was good, but I mostly picked the chips from the top and left the sodden bottom layer. I added steak to the nachos, and this was a very good choice- the meat was hot, cooked medium, and made a great addition to the dish.

Other girls got tacos, and that's definitely what I would order the next time. Enjoy the crispy chips as an appetizer, but I don't recommend the nachos unless you make a special request to re-structure. Our waitress was nice but pretty absent, and I don't think that type of special request would have been well-received, although I think they would have done it.

We sat on the patio, and it was really nice out there! It's covered and there are fans, so even when it's warm outside, this is a good option to get some fresh air.",3.0
7IoUqYqw-rbMdqWZV4m5Ig,"*Red flag when the pharmacy technician confuses acetaminophen for psudoephedrine. 
So dropped off a prescription at 2pm on Thursday was told 1 hour. Went back at 5:30 and was told that the prescription was written wrong and that they need to get a hold of our doctor but since it was after 5 there was nobody in the doctor's office. Why they waited until 5:30 to call is frustrating as well as not calling me to let me know. Now it's Friday 1:45 p.m. and they still have not contacted the doctor and im On my way out of town without my daughter's meds.",1.0
GJdE7rBDj2kfmIQtncwYFg,"For people living on the opposite side of the globe, before the internet was so widespread, television movies news were the source of information and the additions in the bucket list came from there too :)

Ocean's 11 came in 2001, and in the end when everyone is just looking at the the Bellgaio fountain .. it was then when it became an addition to the bucket list .. and I bet not just mine.
Then internet became widespread .. very common .. and then everyone was off to vegas.
Me!! the first time I came to America, the very first time .. it was due to work; in Vegas :) .. I mean what better luck.

And without doubt .. the fountains of bellagio are one of those things which look even better in real life .. though off late things have become more flashy in reel life :P but not this one :) 
It is just a great feeling to be able to stand there, right on the rails and watch those fountains dance ..

No, you won't come to Vegas just to watch these fountains dance but if you are here I doubt if you would want to go past 'em without stopping :)
And some people would rather skip ""viva las vegas"" to take a pic with the bootys for instagram or whatever .. I would not :)",5.0
b3_hAh8kvvsFhBmurYRCKQ,"AMAZING!! My folks brought me here for my birthday and I must say we almost ordered everything on the menu..it was all so delicioso I wanted to go back the next day. Fried chicken, fried green tomato BLT, homemade biscuits, bone marrow and umm yea everything else. Service was excellent!! From the greeter to the waitress we were totally taken care of! A MUST TRY! Trust you will definitely be satisfied!",5.0
DqeOfn9tX1uk9q430m6S6A,"The only reason why it got one star is because you can't give it negative stars. Horrible service, food (even appetizers) take forever to get, and what restaurant doesn't even have a drink or happy hour menu?? What a joke. This place won't last long! To top it off...female bartender only stopped at male tables to take drink orders when they were empty. 30 minutes and NO appetizer or drink refill. Once the newness wears off, this place will sink FAST!",1.0
4Q9WpyJuNeUumG5X1gnSvg,"I went in to Dr Fedoriw after getting nowhere with the large spine clinic that my primary care doctor first referred me to. First off, they saw me in under a week of my first call, whereas the first place had a 6 week wait!!
Dr Fedoriw was so personable and thorough. He read my CT and MRI findings and within 5 minutes found issues in my cervical spine that the neurologist and first spinal surgeon totally missed. This is an ongoing issue that he's treating me for, but so far I couldn't be happier with his knowledge and care. Highly recommended!!",5.0
q36vhN2KESA4IulpCYijpA,"This review will be short - because my visit was super short as well.

The boy and I showed up late Sunday afternoon for an early dinner/late lunch/super late breakfast and were quickly seated in the bar area.  The lighting was very dim - good if you want a romantic date, bad if you want to read the menu.  

Anyways, we had a Living Social voucher to redeem so we ordered tons of food - starting with the table side guac.  The server brought us chips and salsa and was just about to show up with the guac when the power went out - twice.  Apparently the power went out and then their backup generator failed.  

Turns out the power wasn't expected to be back on for a few hours so we enjoyed our guac by candlelight and were also serenaded by the waiter....

Our real meal never happened - obviously - no power, but I liked the way that they handled the unexpected situation and darn, now I have to go back!",5.0
b-6FQOIBWlHhF35iHRv2cA,"I stopped in here for lunch the other day on a weekday, so I had about an hour and 15 min at the MOST. It wasn't packed, but it took about 30 minutes to get our food, and the prices were quite steep.

I ordered the Bocho lunch box, which came with 3 pieces of sushi, 3 pieces of Nigiri, tempura, miso soup, and rice. My friend ordered the Shunga box which came with 4 pieces of california roll, choice of black cod, salmon, or mackerel, tempura, rice, and miso soup. 

They were out of the black cod which she wanted, so she ordered the salmon. Our tempura was NOT equally portioned, she had heaping pieces of shrimp, yams, onion, etc. and I had a few onions and 1 shrimp. My sushi and sashimi were all tuna, yellowtail and salmon, which were unfortunately not quite flavorful, and on the smaller side. I ordered Uni sushi which wasn't bad, but was $9.50!!! The other sushi places I usually go to are usually around $7. 

We didn't get a ton of food and it was well over $50.00 for the two of us. I was thrilled DT had a sushi joint, but I'm underwhelmed for now.",3.0
WzcVIuqfgRGaF_NTeBOnpw,"It's rare to find non all you can eat hot pot , and Potman is definitely one of the best out there. 
Price is comparable, or a little higher, than the all you can eat places.
Meat is definitely better, and I could taste the different. seafood also better quality and much larger in size.The rest are more or less the same.
Service is great. you can the food fast and the server's always around to add soup and collect empty dishes.
Get get ""groupon"" from Dealuse, which is $80 for two before tax and tip.",4.0
Xf4TTmzwjoWSpJeCk8bwDA,"What a great addition to Tempe. The negative reviews smell of jealousy or ??? I've been to the one in Scottsdale and this one is bigger and full of energy. The food is great and the tacos are done very well. I work in Tempe and lunch here was perfect. Six of us had lunch, the service was quick, co worker had ceviche and really enjoyed it. A fun place, tasty food and we got back to work on time? Give it a try, it's really good.",4.0
Dk1RTZawk7x3mYhLQPnKJw,"I looked forward to this event the whole weekend I was in Vegas, after seeing a special on the travel channel. I am a food enthusiast and they painted a very tantalizing picture on TV.

We had to wait in line for about 45 minutes but it seemed to move at a steady pace, and we got there at 12:20 so it was probably one of the busiest times to get there.

I was pleasantly surprised at the price, I expected to pay 45 dollars but it was only 28... so that was a bonus for me.

There were so many selections it was mind blowing! The leg of lamb was fantastic...asparagus was excellent, and most of the seafood dishes were great. The roasted turkey was great too. If you like your meat like I do, you'll enjoy this buffet. 

I was hoping for crab legs and creme brulee but neither were offered (maybe they offer that for dinner?) so I was a bit crestfallen since I didn't get 2 of the things I was most looking forward to. 

Next time I think I will try some other buffets just to see if this one truly was the best as the travel channel touts.",4.0
RBvZn9qagW5FHtKRgR7cpA,"Over the weekend my friend and I had intense cravings for burgers and fries. Did a little search on Yelp and BAM - this place shows up!

This place is situated at a random plaza right by Eglinton and Maingate. It's always good to find a hidden gem so close to home. *YAY*

Their burgers are I-N-C-R-E-D-I-B-L-E. Not only were their patties unbelievably moist, their burgers were loaded and definitely unique. I would say their burgers were a hybrid of Five Guys and Burgers Priest. Five guys because of the moist handmade patties and Burgers Priest because of it's uniqueness!

I ordered the Apple Butter Burger with Masala Fries. While my friend ordered the Loaded AK-47 with stacked supreme. Everything was delicious! Safe to say I devoured everything in less than 10 minutes.

This is definitely my new favourite burger joint! The only reason I'm giving it a 4 stars is because for one, they only accept cash (which sucks btw!) and two, I asked for a side of mayo and they charge $1 for a little container of mayo. What? Really? McDonald's doesn't even charge for mayo or any of the other local burger joints either...
Hmph!

**Oh update - the mayo on the website says it's 50 cents not $1.Yea, yea, I know I'm pouting over 50 cents lol. But still...I could've gotten two containers of mayo instead of one!",4.0
4VL0zv5d6GZDgSueimqGtQ,"What a great find for us. We had heard about this place and decided to give it a try while in Vegas for a 3 day weekend. We were not disappointed. Everything looked so good that we over ordered and had to take home doggy bags, The decor is very comfortable and the service is great. We order yummy Bloody Marys and started by sharing a delicious wedge salad. Then we caught a glimpse of some devilled eggs going by so we we had to order them as a side for our meals. I ordered the Fried Green Tomato BLT with a side of Mac and Cheese. My husband had the Chicken Fried Steak and eggs. Everything was amazing, we can highly recommend this place.",5.0
6yMcKJ3NqmcJ-ElqVIYmMQ,"On my friends bday this past June, we roamed the Las Vegas strip (in the 100+ degree weather) looking for a fun casual place to celebrate. After walking into a few very expensive bars, I suggested Toby Keith's I love this bar and grill not only because I love Toby Keith BUT i also LOVE country music! 

Once we walked in, I knew it was going to be great night! They were playing dance music during the intermission of a live country band! Their drinks were in mason jars, and the beer was only $8 served in a HUGE mason jar! I ordered a round of drinks and our bartender was extremely friendly When I ordered my 2nd round of shots, I engaged in a coversation with mr.bartender who asked what we were doing in vegas all the way from HI. I told him about my friends bday and he did this fun red yellow green 7 shot pour and gave it to us for free! Then he asked me if I wanted to try! Of course I shouted HELL YESS! Most fun ever! 

Pro: 
Great customer service
Inexpensive drinks
Great music (live and dj)
Clean

Con:
bathroom is located outside of the bar (right next door)",5.0
7U5fxc7UhOoBXSAw5BW_Bw,"Our second TopGolf facility we've visited. The other one being in Las Vegas. This was the first time I decided to take my clubs to TopGolf and not use their Callaway clubs at each bay. Well, be prepared to have your golf bag inspected by a staff member. You cannot take your driver, fairway woods, or hybrid irons into their facility. Only irons & wedges. I was shocked to find a 30-45 minute wait on a Thursday around 1pm! After all, it was Christmas/Winter break for all the kiddos. The backdrop isn't as pretty as the TopGolf Vegas with the Linq Ferris Wheel in and the Vegas Casino buildings on the strip in the background, or the swimming pools like Vegas but remember, you're in Arizona!!! Other than that, the same quality, service, food, and style can be appreciated here. From what we were told, Gilbert's TopGolf location is a little less crowded and busy than their sister facility in Scottsdale. I guess if you're going during their busy times, Gilbert would be preferred. Other than that, not much to dislike. The kids, novice players, moms, high schoolers, first timers, etc. should all like TopGolf! My 14-yr old son tried it for the 1st time and absolutely LOVED it! I think he's now hooked on golf, and I only took him here to try it out. Now if they could just open one up in San Diego, that would be great!",4.0
WJIELoInXt7W4RP6kKzKFQ,Definitely get your money's worth here. 40 bucks for a family of four! Can't beat that!,3.0
9M-G3tVKuJyUAxhivSJcPg,"I was pretty underwhelmed given the sparking reviews. Then again, this is based off of a single visit, so maybe some baristas here actually give a damn about what they serve. The latte I got was way too hot, and made with re-steamed soy milk that had been sitting out in a steaming pitcher--a definite no-no at any decent cafe. It may be difficult to get soy milk to the proper consistency, but there wasn't even an attempt here. The result was a mediocre beverage on par with something I could've gotten at any coffee chain (e.g. Espresso Royale, Starbucks, etc). Though it's on the other side of town, I would have gladly gone to Bradbury's on my trip through for a quality latte had I known EVP's would be barely drinkable.",2.0
JAKg8BVHQnVQHrFqtG29Aw,"Went to Blue velvet lounge recently on a Thursday night, which is latin themed on Thursdays. This is a martini bar, and they offer a very large variety of martini's and they are all delicious. They also have other specials as well for other mixed drinks. The first floor is a chill social area that is lit up in a blue tinted lights. The upstairs has another bar and the dance floor. When we went, the dance floor was packed and everyone was having a great time. There was a huge wait to get up to the second floor after a short while. Unfortunately, the second floor does not have bathrooms so you need to go downstairs and then wait in line to get back up, which took my friend about a half hour. In addition, this bar does not give free water. My friend who was driving us home and was not drinking alcohol asked for water and they would only offer bottled water for a dollar. This was reasonable, but most bars in the area offer water for free so this was slightly irritating. Overall, I will come back and love the feel of this place. Drinks are reasonably priced and taste good.",3.0
4C_CxwSFxh_-gHdRNqpQMA,"Worst experience I've ever had with a restaurant. Theresa was our  waitress and was nice at first, but all she did was take our order and drop off the check. No refills, no checking up, nothing. Then I woke up the next morning with food poisoning from my  chicken. Thanks IHOP.",1.0
-qFAx_QgH3hqtUsBqiLlzg,"Food was delicious and reasonably priced, excellent customer service. Bonus, the owner is an incredibly genuine guy! Would recommend to anyone wanting pizza or sandwiches!",5.0
6upHkFhLiA9azVjjKfRNrg,"Great sushi place!  Ample portions of sashimi.  Unagi is the best I've had.  And don't forget the Tako salad.  The atmosphere is okay.  It's not bad, but not exactly cool.  Of course, if it were 4 miles south (in Old Town Scottsdale), you'd never get a table.",5.0
13dDGP0UuZzYQ9W-cjBADg,"Basics as it relates to Korean bakery items, lots of frozen mandu and a concise variety of prepared foods for take-out.

Cramped aisles, barely get a smile or acknowledgement at the cash register but I have learned to ignore indifference.  It serves my needs when I am in a rush.",3.0
